"region_seqnames","region_start","region_end","region_width","region_sign","region_deltaEV1_mean","region_deltaEV1_min","region_deltaEV1_max","region_deltaEV2_mean","region_deltaEV2_min","region_deltaEV2_max","region_n_bins","gene_seqnames","gene_start","gene_end","gene_width","gene_gene_id","gene_gene_symbol"
"chr19",56900001,57300000,400000,1,0.0772368177267966,0.0754782939793664,0.0804989984698383,-0.0242800015766232,-0.026575577487552,-0.0210524433435051,4,"chr19",57144527,57178614,34088,"147670","SMIM17"
"chr19",56900001,57300000,400000,1,0.0772368177267966,0.0754782939793664,0.0804989984698383,-0.0242800015766232,-0.026575577487552,-0.0210524433435051,4,"chr19",56869468,56901196,31729,"147947","ZNF542P"
"chr19",56900001,57300000,400000,1,0.0772368177267966,0.0754782939793664,0.0804989984698383,-0.0242800015766232,-0.026575577487552,-0.0210524433435051,4,"chr19",56884648,56914894,30247,"147948","ZNF582"
"chr19",56900001,57300000,400000,1,0.0772368177267966,0.0754782939793664,0.0804989984698383,-0.0242800015766232,-0.026575577487552,-0.0210524433435051,4,"chr19",56905383,56946400,41018,"147949","ZNF583"
"chr19",56900001,57300000,400000,1,0.0772368177267966,0.0754782939793664,0.0804989984698383,-0.0242800015766232,-0.026575577487552,-0.0210524433435051,4,"chr19",57275923,57362097,86175,"23619","ZIM2"
"chr19",56900001,57300000,400000,1,0.0772368177267966,0.0754782939793664,0.0804989984698383,-0.0242800015766232,-0.026575577487552,-0.0210524433435051,4,"chr19",56895045,56920544,25500,"386758","ZNF582-DT"
"chr19",56900001,57300000,400000,1,0.0772368177267966,0.0754782939793664,0.0804989984698383,-0.0242800015766232,-0.026575577487552,-0.0210524433435051,4,"chr19",57068890,57110278,41389,"388566","ZNF470"
"chr19",56900001,57300000,400000,1,0.0772368177267966,0.0754782939793664,0.0804989984698383,-0.0242800015766232,-0.026575577487552,-0.0210524433435051,4,"chr19",57009212,57050269,41058,"57573","ZNF471"
"chr19",56900001,57300000,400000,1,0.0772368177267966,0.0754782939793664,0.0804989984698383,-0.0242800015766232,-0.026575577487552,-0.0210524433435051,4,"chr19",57096664,57145544,48881,"58491","ZNF71"
"chr19",56900001,57300000,400000,1,0.0772368177267966,0.0754782939793664,0.0804989984698383,-0.0242800015766232,-0.026575577487552,-0.0210524433435051,4,"chr19",56940693,56998770,58078,"63934","ZNF667"
"chr19",56900001,57300000,400000,1,0.0772368177267966,0.0754782939793664,0.0804989984698383,-0.0242800015766232,-0.026575577487552,-0.0210524433435051,4,"chr19",57164020,57193123,29104,"90485","ZNF835"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",57864879,57886721,21843,"10597","TRAPPC2B"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",57781419,57815436,34018,"10794","ZNF460"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",57821865,57852144,30280,"125919","ZNF543"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",57891218,57923919,32702,"147694","ZNF548"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",58043204,58081231,38028,"162972","ZNF550"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",58028693,58062244,33552,"256051","ZNF549"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",57864879,57900925,36047,"284306","ZNF547"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",58085628,58113758,28131,"284307","ZIK1"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",58001309,58039772,38464,"374928","ZNF773"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",57936693,57967191,30499,"388567","ZNF749"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",57970954,57998938,27985,"400720","ZNF772"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",58072934,58100243,27310,"55659","ZNF416"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",57956542,57978107,21566,"57191","VN1R1"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",57852645,57881265,28621,"57343","ZNF304"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",57891218,57943307,52090,"7565","ZNF17"
"chr19",57800001,58100000,300000,1,0.034216911289577,0.0202181981137213,0.047585195573032,-0.025700375717713,-0.0284413580339829,-0.0217788397468504,3,"chr19",57989079,58016048,26970,"79744","ZNF419"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58848172,58884214,36043,"1","A1BG"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",59060553,59096164,35612,"100131691","MZF1-AS1"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58888137,58908225,20089,"100616168","MIR4754"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",59045836,59072082,26247,"10155","TRIM28"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58684396,58734927,50532,"10782","ZNF274"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58980879,59033432,52554,"10998","SLC27A5"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58868990,58902389,33400,"116412","ZNF837"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58855723,58884214,28492,"162968","ZNF497"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58910063,58939692,29630,"201514","ZNF584"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58968412,58994945,26534,"25799","ZNF324"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",59052933,59076486,23554,"27243","CHMP2A"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58730070,58785008,54939,"27300","ZNF544"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58828385,58863712,35328,"342945","ZSCAN22"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58952971,58979199,26229,"388569","ZNF324B"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58849117,58876549,27433,"503538","A1BG-AS1"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58977795,59002597,24803,"55663","ZNF446"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58888636,58916171,27536,"6193","RPS5"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58897457,58918446,20990,"646862","RNF225"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58585209,58639793,54585,"65982","ZSCAN18"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",59076766,59120852,44087,"65996","CENPBD2P"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58780318,58837013,56696,"7554","ZNF8"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",59063284,59094942,31659,"7593","MZF1"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58934181,58961589,27409,"7691","ZNF132"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",58627619,58676477,48859,"79673","ZNF329"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",59014897,59041188,26292,"84878","ZBTB45"
"chr19",58600001,59200000,600000,1,0.0243203991275964,0.0226928592515897,0.0272358009018883,-0.0217814471880749,-0.024613417683263,-0.0194158226414554,6,"chr19",59057079,59080343,23265,"9040","UBE2M"
"chr21",14400001,14900000,500000,-1,-0.0611283456517784,-0.0705564338756931,-0.048425167746572,0.0255800433117228,0.0203176215441934,0.0279927489679195,5,"chr21",14768705,14788781,20077,"100423018","MIR3156-3"
"chr21",14400001,14900000,500000,-1,-0.0611283456517784,-0.0705564338756931,-0.048425167746572,0.0255800433117228,0.0203176215441934,0.0279927489679195,5,"chr21",14400487,14500571,100085,"149992","ANKRD30BP2"
"chr21",17500001,18700000,1200000,-1,-0.0513073665642494,-0.0667710981192736,-0.0367258855009377,0.0271353820561072,0.0211098255886091,0.0319095254413901,12,"chr21",17432842,17992094,559253,"388815","MIR99AHG"
"chr21",17500001,18700000,1200000,-1,-0.0513073665642494,-0.0667710981192736,-0.0367258855009377,0.0271353820561072,0.0211098255886091,0.0319095254413901,12,"chr21",17902148,17922231,20084,"406885","MIRLET7C"
"chr21",17500001,18700000,1200000,-1,-0.0513073665642494,-0.0667710981192736,-0.0367258855009377,0.0271353820561072,0.0211098255886091,0.0319095254413901,12,"chr21",17952557,17972645,20089,"406912","MIR125B2"
"chr21",17500001,18700000,1200000,-1,-0.0513073665642494,-0.0667710981192736,-0.0367258855009377,0.0271353820561072,0.0211098255886091,0.0319095254413901,12,"chr21",17901409,17921489,20081,"407055","MIR99A"
"chr9",44000001,44100000,100000,-1,-0.019454257865534,-0.019454257865534,-0.019454257865534,0.0213394319048343,0.0213394319048343,0.0213394319048343,1,"chr9",42834370,67042072,24207703,"286297","LOC286297"
"chr9",44000001,44100000,100000,-1,-0.019454257865534,-0.019454257865534,-0.019454257865534,0.0213394319048343,0.0213394319048343,0.0213394319048343,1,"chr9",41994536,46843319,4848784,"643648","LINC01189"
"chr9",66300001,66700000,400000,-1,-0.0327402104825785,-0.0340916462430831,-0.0293617800734969,0.0229478336884871,0.0189374005867212,0.0260318685705176,4,"chr9",42834370,67042072,24207703,"286297","LOC286297"
"chr9",66300001,66700000,400000,-1,-0.0327402104825785,-0.0340916462430831,-0.0293617800734969,0.0229478336884871,0.0189374005867212,0.0260318685705176,4,"chr9",66486470,66513027,26558,"442421","PTGER4P2-CDK2AP2P2"
