"region_seqnames","region_start","region_end","region_width","region_sign","region_deltaEV1_mean","region_deltaEV1_min","region_deltaEV1_max","region_deltaEV2_mean","region_deltaEV2_min","region_deltaEV2_max","region_n_bins","gene_seqnames","gene_start","gene_end","gene_width","gene_gene_id","gene_gene_symbol"
"chr19",22600001,24500000,1900000,-1,-0.0244281191406115,-0.0268302554592462,-0.020822912973337,-0.0344220662866595,-0.0378424200129947,-0.0306780740072084,19,"chr19",22924985,22976973,51989,"7652","ZNF99"
"chr19",22600001,24500000,1900000,-1,-0.0244281191406115,-0.0268302554592462,-0.020822912973337,-0.0344220662866595,-0.0378424200129947,-0.0306780740072084,19,"chr19",24206247,24322654,116408,"9534","ZNF254"
"chr19",27700001,28800000,1100000,-1,-0.0266832792559399,-0.0339619816975058,-0.0204240679268463,-0.0332264285779177,-0.0419253568813738,-0.025643464643386,11,"chr19",28271401,28294848,23448,"148189","LINC00662"
"chr19",33800001,34500000,700000,1,0.0358379131427094,0.0287630563564418,0.0402309509919686,0.0215880942705969,0.0191325596735627,0.0232101717472342,7,"chr19",33780840,33803430,22591,"1050","CEBPA"
"chr19",33800001,34500000,700000,1,0.0358379131427094,0.0287630563564418,0.0402309509919686,0.0215880942705969,0.0191325596735627,0.0232101717472342,7,"chr19",33854575,33883592,29018,"1054","CEBPG"
"chr19",33800001,34500000,700000,1,0.0358379131427094,0.0287630563564418,0.0402309509919686,0.0215880942705969,0.0191325596735627,0.0232101717472342,7,"chr19",33867855,34022799,154945,"5184","PEPD"
"chr19",33800001,34500000,700000,1,0.0358379131427094,0.0287630563564418,0.0402309509919686,0.0215880942705969,0.0191325596735627,0.0232101717472342,7,"chr19",34102861,34274414,171554,"64377","CHST8"
"chr19",33800001,34500000,700000,1,0.0358379131427094,0.0287630563564418,0.0402309509919686,0.0215880942705969,0.0191325596735627,0.0232101717472342,7,"chr19",34277751,34316666,38916,"79047","KCTD15"
"chr19",33800001,34500000,700000,1,0.0358379131427094,0.0287630563564418,0.0402309509919686,0.0215880942705969,0.0191325596735627,0.0232101717472342,7,"chr19",33783763,33805963,22201,"80054","CEBPA-DT"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",35126778,35146957,20180,"100130342","SCGB2B3P"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",34909268,34970798,61531,"10054","UBA2"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",35372933,35399847,26915,"100652909","LINC00904"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",34962880,35002085,39206,"126374","WTIP"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",35437258,35464953,27696,"126375","ZNF792"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",35238979,35274134,35156,"148103","ZNF599"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",34845645,34903318,57674,"2821","GPI"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",35074346,35095490,21145,"284402","SCGB2B2"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",35215480,35243774,28295,"339318","ZNF181"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",35297058,35333773,36716,"400685","LINC01801"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",35158567,35187302,28736,"55900","ZNF302"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",35475688,35527373,51686,"57655","GRAMD1A"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",35057638,35078596,20959,"643719","SCGB1B2P"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",34885303,34927072,41770,"84306","PDCD2L"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",35407807,35446076,38270,"90075","ZNF30"
"chr19",34800001,35500000,700000,1,0.0366735211639367,0.0196680216841005,0.0475609474326466,0.0306389801303565,0.0218540849423841,0.0385036302351971,7,"chr19",34735456,34856471,121016,"9710","GARRE1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40119325,40143041,23717,"100129935","LOC100129935"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36792245,36813570,21326,"100134317","LOC100134317"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36021640,36046931,25292,"100506469","TMEM147-AS1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36793963,36832620,38658,"100506930","LINC00665"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",38029851,38088248,58398,"100507433","ZNF571-AS1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",41267553,41312849,45297,"100529262","MIA-RAB4B"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",41274124,41324346,50223,"100529264","RAB4B-EGLN2"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39890263,39910318,20056,"100616163","MIR4530"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",38304363,38355836,51474,"100631378","WDR87BP"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36148850,36174193,25344,"100862728","UPK1A-AS1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39726954,39749496,22543,"101180976","IFNL4"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39606420,39680046,73627,"10298","PAK4"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36026502,36048429,21928,"10430","TMEM147"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",38745098,38793254,48157,"10653","SPINT2"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39979557,40009121,29565,"10683","DLL3"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36383382,36405173,21792,"10870","HCST"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36147715,36179367,31653,"11045","UPK1A"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",41758391,41823811,65421,"11100","HNRNPUL1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39068281,39118643,50363,"11184","MAP4K1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",41295048,41324346,29299,"112398","EGLN2"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39422042,39476380,54339,"115290","FBXO17"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36595888,36626849,30962,"1155","TBCB"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36256417,36289724,33308,"115703","ARHGAP33"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",38889698,38926945,37248,"115727","RASGRP4"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40211893,40238669,26777,"1178","CLC"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",38219203,38317940,98738,"126231","ZNF573"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40011630,40033494,21865,"126272","EID2B"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36235467,36257930,22464,"126393","HSPB6"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39348472,39378919,30448,"126432","RINL"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39504663,39533198,28536,"126433","FBXO27"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40816967,40864434,47468,"126526","C19orf47"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36129125,36159686,30562,"1340","COX6B1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36631824,36653771,21948,"1346","COX7A1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40875178,40906094,30917,"147746","HIPK4"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37559382,37630651,71270,"147923","ZNF420"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36663187,36715986,52800,"147929","ZNF565"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",38883775,38909728,25954,"147965","FAM98C"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39210832,39245114,34283,"147968","CAPN12"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40136558,40161287,24730,"148003","LGALS16"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40711965,40734306,22342,"148014","TTC9B"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36239044,36270077,31034,"148137","PROSER3"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37892060,37970169,78110,"148266","ZNF569"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37948674,37986242,37569,"148268","ZNF570"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",41339443,41366352,26910,"1548","CYP2A6"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",41371344,41544168,172825,"1549","CYP2A7"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",41584356,41612100,27745,"1553","CYP2A13"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",41487204,41534301,47098,"1555","CYP2B6"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",41420170,41466565,46396,"1556","CYP2B7P"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",41610353,41644281,33929,"1572","CYP2F1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37168530,37224248,55719,"163081","ZNF567"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37698828,37744574,45747,"163087","ZNF383"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",38148650,38193216,44567,"163115","ZNF781"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40019447,40040838,21392,"163126","EID2"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40524167,40572115,47949,"163131","ZNF780B"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36484002,36510273,26272,"163183","SYNE4"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",38032273,38115079,82807,"163255","ZNF540"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39296062,39332497,36436,"1891","ECH1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37631001,37673615,42615,"199704","ZNF585A"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",38864992,38888668,23677,"199720","GGN"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36515887,36555664,39778,"199745","THAP8"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36223428,36246336,22909,"199746","U2AF1L4"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40726224,40801302,75079,"208","AKT2"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40315093,40347054,31962,"2091","FBL"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36122647,36145773,23127,"2116","ETV2"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",38113389,38156368,42980,"22835","ZFP30"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39359195,39400502,41308,"22933","SIRT2"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",41386731,41416413,29683,"22952","CYP2G1P"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",38387868,38709008,321141,"23094","SIPA1L3"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36093646,36126251,32606,"23354","HAUS5"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40844332,40894390,50059,"23646","PLD3"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37331260,37413930,82671,"25850","ZNF345"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36495562,36533797,38236,"25999","CLIP3"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36014314,36046221,31908,"26330","GAPDHS"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36193830,36217940,24111,"27033","ZBTB32"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39099722,39137595,37874,"27335","EIF3K"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39749157,39770732,21576,"282616","IFNL2"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39724272,39745646,21375,"282617","IFNL3"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39776965,39799312,22348,"282618","IFNL1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40565059,40606845,41787,"284323","ZNF780A"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",41236761,41266408,29648,"284325","C19orf54"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36535783,36606012,70230,"284403","WDR62"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36872861,36919550,46690,"284406","ZFP82"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37278452,37329013,50562,"284408","ZNF790-AS1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37746841,37769912,23072,"284412","LOC284412"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37793739,37865357,71619,"284459","ZNF875"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40083169,40108114,24946,"29124","LGALS13"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",41689115,41723444,34330,"29785","CYP2S1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40936748,40960282,23535,"29946","SERTAD3"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40918409,40941932,23524,"29950","SERTAD1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39298091,39352979,54889,"3191","HNRNPL"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36349138,36380699,31562,"333","APLP1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36991589,37029248,37660,"339324","ZNF260"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40492943,40533514,40572,"339327","ZNF546"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37224380,37273716,49337,"342892","ZNF850"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39677604,39702522,24919,"342897","NCCRP1"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39683562,39704906,21345,"342898","SYCN"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40257234,40286775,29542,"342900","LEUTX"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39995753,40021326,25574,"348303","SELENOV"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36004269,36029253,24985,"374897","SBSN"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37369026,37417193,48168,"374899","ZNF829"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37397231,37498834,101604,"374900","ZNF568"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37299224,37351689,52466,"388536","ZNF790"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",37987841,38044239,56399,"390927","ZNF793"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39564945,39612128,47184,"390928","ACP7"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39282311,39313740,31430,"3960","LGALS4"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39251608,39274157,22550,"3963","LGALS7"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",38870840,38900523,29684,"399473","SPRED3"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40160014,40187013,27000,"400696","LGALS17A"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",40687651,40731482,43832,"4294","MAP3K10"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",39380340,39409534,29195,"4793","NFKBIB"
"chr19",36000001,41800000,5800000,1,0.0450169209042506,0.0191138011479053,0.0717962022424473,0.0528708055519591,0.0224345633770406,0.10274923101185,58,"chr19",36306274,36352895,46622,"4868","NPHS1"
